NAME	TITLE	SCORE	
LINC02503	na	4.9734273	
AC015819.2	na	4.972659	
PRG4	na	4.972591	
CDA	na	4.9720607	
QRFPR	na	4.972043	
P4HA3-AS1	na	4.9699483	
PTPRB	na	4.9677305	
AC097658.3	na	4.966411	
TBX3	na	4.965713	
ESAM	na	4.964666	
ITGA1	na	4.9628367	
ST8SIA6	na	4.962011	
RP1	na	4.9611855	
BX255925.1	na	4.9601583	
AC073957.2	na	4.957178	
LINC02757	na	4.956781	
LRRC3-DT	na	4.9551773	
FOXCUT	na	4.954723	
CLDN5	na	4.954637	
SLC38A11	na	4.9535356	
MATN3	na	4.95347	
ASPN	na	4.952218	
SLC6A13	na	4.9521317	
LINC01099	na	4.9516087	
FUT1	na	4.9511185	
AL139280.1	na	4.9508595	
GRTP1-AS1	na	4.950113	
CALML3-AS1	na	4.949573	
AC020550.2	na	4.947648	
LINC02101	na	4.9453874	
SLC5A4	na	4.9443545	
AC022126.1	na	4.943881	
PART1	na	4.9434114	
GIPC3	na	4.9420285	
JCAD	na	4.941531	
AL162718.3	na	4.9411926	
PROSER2	na	4.9391866	
AVPR2	na	4.9388995	
SLC6A17	na	4.9385533	
AL359317.1	na	4.9379344	
ABCG2	na	4.937219	
AL121899.3	na	4.9364486	
MYPN	na	4.93584	
AC007952.2	na	4.9347577	
AL109976.1	na	4.9347234	
NOX4	na	4.933994	
KLK3	na	4.933585	
SHE	na	4.930722	
AC010536.2	na	4.929905	
AC093928.1	na	4.9285936	
FZD4	na	4.927046	
SLC14A2-AS1	na	4.9224544	
KCNJ1	na	4.9196258	
AC091182.1	na	4.9188504	
MYRIP	na	4.918843	
PRX	na	4.918741	
MYCT1	na	4.9172244	
CLEC14A	na	4.9161334	
SLIT3	na	4.9158854	
IGLJ2	na	4.9144473	
XIRP2	na	4.9134893	
LINC01013	na	4.9125333	
AL133284.1	na	4.910964	
ODF3L2	na	4.9091034	
CETP	na	4.9080076	
CD300LG	na	4.905664	
AC027807.2	na	4.904673	
TMEM200B	na	4.903995	
CYSLTR2	na	4.9011297	
AL359094.1	na	4.9000106	
RHOA-IT1	na	4.8976107	
AC104232.3	na	4.894032	
COX7A1	na	4.892217	
MPZL2	na	4.8918214	
AL034346.1	na	4.8908443	
AC135457.1	na	4.8904285	
AC025031.4	na	4.8896275	
F2RL3	na	4.8883023	
CD248	na	4.887403	
DEGS2	na	4.8849525	
AC040934.1	na	4.884744	
ACTA2-AS1	na	4.8834734	
AL034548.1	na	4.882022	
AC012615.6	na	4.881499	
ADGRD1-AS1	na	4.88111	
LINC02599	na	4.8802156	
NOSTRIN	na	4.8801875	
AC016738.1	na	4.879054	
KANK3	na	4.877446	
PCK1	na	4.8755956	
A4GALT	na	4.8740406	
AL158163.1	na	4.8733263	
VEGFC	na	4.873002	
IL17B	na	4.872249	
SOX18	na	4.870211	
LINC02691	na	4.8692865	
AC009244.2	na	4.868231	
LINC02266	na	4.8677573	
AC009511.2	na	4.864248	
SVIL	na	4.8633947	
LINC02185	na	4.860638	
AC104083.1	na	4.8577814	
AC074099.1	na	4.854949	
GATA2-AS1	na	4.854935	
AL451069.1	na	4.8533387	
ABCC9	na	4.85143	
AC008403.3	na	4.850243	
AC004889.1	na	4.8486657	
Z98742.4	na	4.847581	
LINC00896	na	4.8460174	
AC023449.2	na	4.845918	
FAM124B	na	4.8437004	
AC020978.2	na	4.843366	
ANO1	na	4.8428407	
AC068025.2	na	4.8414927	
AL499616.1	na	4.841065	
AC110926.2	na	4.8409452	
IHH	na	4.8400836	
CYYR1	na	4.838633	
NR5A2	na	4.836197	
TIE1	na	4.833863	
KIF17	na	4.833104	
AP003071.1	na	4.8306575	
LINC02582	na	4.83035	
PRKG1	na	4.8287425	
PLCE1-AS1	na	4.8287096	
AL359220.1	na	4.8259597	
HTR1D	na	4.8248453	
CYP4X1	na	4.823676	
AC136285.3	na	4.822795	
LINC00612	na	4.822631	
TMEM74B	na	4.8191	
AJ011931.1	na	4.8189893	
AC007193.2	na	4.818882	
SFTA1P	na	4.818548	
HAR1A	na	4.8166437	
CD34	na	4.81663	
FOXL2NB	na	4.8153415	
AC140121.1	na	4.814412	
LINC00924	na	4.8141365	
LINC02126	na	4.813654	
SYNPO2	na	4.8126073	
ADCY4	na	4.810884	
AL133492.1	na	4.8107185	
AC005753.2	na	4.809753	
AL049629.1	na	4.806831	
AC026120.3	na	4.8062396	
PDE5A	na	4.804308	
ANGPT2	na	4.8029356	
VWA2	na	4.8012247	
TMEM88	na	4.801221	
VIPR1	na	4.79895	
MEP1B	na	4.797186	
AL442067.2	na	4.795574	
MER94B	na	4.7945437	
ACVRL1	na	4.792956	
JAG2	na	4.7903104	
LINC02516	na	4.789093	
AC096708.3	na	4.7887044	
IQSEC3	na	4.7886915	
AC083964.1	na	4.7878776	
CA5A	na	4.7870803	
AC022150.2	na	4.783757	
FOXF2	na	4.780835	
ZIM3	na	4.779598	
OR51E2	na	4.778209	
ERVMER34-1	na	4.777728	
SPACA3	na	4.775046	
RUNDC3B	na	4.774673	
AC010999.1	na	4.77347	
DIPK2B	na	4.7732606	
C2orf83	na	4.7719655	
GPRIN2	na	4.771965	
AL109923.1	na	4.769579	
ABCG5	na	4.7678666	
C20orf204	na	4.765922	
LINC02408	na	4.764126	
LINC02006	na	4.764068	
AC005845.1	na	4.7630596	
TMEM155	na	4.761064	
AC144450.1	na	4.7610574	
AC004471.2	na	4.7605295	
P2RY14	na	4.758656	
CFH	na	4.7557006	
MUC3A	na	4.7553887	
AC105935.1	na	4.755143	
SELE	na	4.7547984	
LINC01770	na	4.752242	
LINC02257	na	4.751299	
ITPRID1	na	4.7480187	
LINC01836	na	4.7472425	
CXCL6	na	4.746686	
AL033384.1	na	4.7419753	
HEYL	na	4.741835	
F10	na	4.7391253	
TEK	na	4.7384295	
AC009269.5	na	4.7380047	
Z98884.2	na	4.735781	
HTRA3	na	4.7351875	
OLFML2A	na	4.735017	
AC007952.5	na	4.7336173	
AC026585.1	na	4.7328978	
S100A5	na	4.7297516	
TNFRSF4	na	4.727631	
EGFL7	na	4.7264953	
KRT15	na	4.7252984	
ARHGEF35	na	4.725234	
MYO1B	na	4.7234983	
AL138889.3	na	4.72209	
LINC02278	na	4.7212143	
ATP1B3-AS1	na	4.719514	
APOL5	na	4.7189145	
CSAG1	na	4.7184057	
AC025280.3	na	4.717136	
AC073130.1	na	4.7167487	
ZNF346-IT1	na	4.7152085	
AL356124.2	na	4.714916	
AC004775.1	na	4.714478	
AC007216.4	na	4.7123246	
THSD7B	na	4.711998	
LINC01565	na	4.711275	
AL807757.2	na	4.7108154	
TMEM30B	na	4.7106442	
AC025257.1	na	4.7094865	
CARD10	na	4.7092314	
FGD5	na	4.7073493	
XPNPEP2	na	4.706403	
FADS6	na	4.7056475	
AC008050.1	na	4.704276	
AC034223.1	na	4.7034	
AC009065.2	na	4.7012577	
SOX7	na	4.6990743	
AC079921.2	na	4.6958957	
ACR	na	4.694508	
FMO1	na	4.693692	
ATP10A	na	4.6923966	
IGFBP1	na	4.692389	
AC006517.2	na	4.690088	
TEX41	na	4.689572	
AC110611.1	na	4.688574	
AP000892.1	na	4.688572	
HYI-AS1	na	4.688464	
AC012676.4	na	4.6869526	
MSC-AS1	na	4.685421	
RAET1E	na	4.6819596	
AC017116.1	na	4.6814938	
AL596247.1	na	4.6804566	
LINC02507	na	4.679916	
AC110615.1	na	4.678558	
LINC02289	na	4.678011	
LCN6	na	4.6778374	
GPER1	na	4.6758714	
C10orf53	na	4.6748815	
AC007378.1	na	4.673342	
ABCB5	na	4.6729946	
ZSCAN10	na	4.6724305	
LINC00917	na	4.672274	
AC112484.1	na	4.672176	
CCDC3	na	4.6717973	
AC008555.2	na	4.6707826	
NID1	na	4.669458	
CCN2	na	4.6682982	
ENOX1-AS1	na	4.6673045	
MMP28	na	4.667083	
AC011481.1	na	4.6666455	
AC019186.1	na	4.6627507	
AL137026.3	na	4.660988	
AC099541.2	na	4.6609774	
AC145207.2	na	4.660919	
AC006483.2	na	4.660177	
SYT15	na	4.658984	
STRA6	na	4.657438	
AC093390.1	na	4.6559243	
GATA5	na	4.655345	
FLT1	na	4.653088	
PRELP	na	4.649883	
MMP21	na	4.647936	
AC103760.1	na	4.6476364	
ISM1	na	4.647587	
PTGDR	na	4.64662	
AC138035.1	na	4.6452703	
LRRC70	na	4.642974	
C1orf115	na	4.642859	
CCDC144NL-AS1	na	4.6419687	
PLXDC1	na	4.6396728	
RNF128	na	4.6381426	
AP002761.3	na	4.6361732	
OGN	na	4.63601	
IL1RL1	na	4.6338687	
COL24A1	na	4.633558	
AKR1C3	na	4.633437	
STEAP4	na	4.6332774	
SLC38A5	na	4.632991	
UCON5	na	4.6313076	
TRIM17	na	4.6310554	
C19orf33	na	4.6284285	
ABCC2	na	4.628259	
AL133163.2	na	4.6246796	
SCYGR4	na	4.622623	
SLCO2A1	na	4.619024	
DENND2C	na	4.6169424	
ANXA3	na	4.6134686	
AP001020.1	na	4.6120634	
AL136962.1	na	4.611019	
IQANK1	na	4.610482	
AC008972.1	na	4.6086326	
AC026474.1	na	4.608565	
LINC02419	na	4.6082406	
ITGA11	na	4.6077795	
ZSWIM2	na	4.607673	
LTB4R2	na	4.6021385	
AL139022.1	na	4.5982842	
FOXC1	na	4.5950007	
AL158013.1	na	4.592827	
AC039056.2	na	4.591967	
PKDREJ	na	4.590928	
AC090409.1	na	4.590786	
AC109347.2	na	4.5905313	
GALNT18	na	4.5902905	
LINC02202	na	4.5886493	
SLC9A3R2	na	4.5879264	
AC090136.3	na	4.5872617	
TNFRSF25	na	4.5860248	
AL162632.3	na	4.5844984	
AL138963.4	na	4.578437	
AC008507.4	na	4.5782986	
DNASE1L3	na	4.5769615	
LINC01476	na	4.57476	
ABCA4	na	4.5739627	
HSPG2	na	4.572557	
MUSTN1	na	4.5709257	
TNFRSF6B	na	4.570764	
PABPC4L	na	4.5701904	
RAET1G	na	4.5697455	
AC021733.4	na	4.568943	
CA1	na	4.568505	
IL2RB	na	4.5676193	
AP001094.2	na	4.5668426	
CA4	na	4.563921	
FAM166B	na	4.563522	
AL583810.2	na	4.5633636	
SERPINA5	na	4.5622573	
AL121987.2	na	4.5610914	
RNF148	na	4.5579576	
HMCN1	na	4.5562615	
C14orf178	na	4.554011	
NOTCH4	na	4.5538445	
CNGB3	na	4.552188	
AP000911.1	na	4.551371	
ADGRD1	na	4.550819	
AC067751.1	na	4.5504417	
AC020558.1	na	4.5498037	
GUCY1A1	na	4.549721	
AC006547.2	na	4.549235	
MUC13	na	4.548211	
ZBTB46	na	4.547725	
AF131215.3	na	4.5476494	
PDGFRB	na	4.5468936	
GATA2	na	4.5463114	
KCNC4	na	4.5460715	
PTH1R	na	4.545984	
DCDC2C	na	4.539445	
ABCA9	na	4.5360484	
LEPR	na	4.5323615	
AC239860.4	na	4.531998	
NPIPA3	na	4.5318933	
LINC00702	na	4.5284286	
C9orf163	na	4.521087	
KRT18	na	4.517007	
AL355870.2	na	4.516193	
LINC02740	na	4.513845	
MMP9	na	4.5131745	
SLC30A10	na	4.512529	
KRT19	na	4.511795	
OR2A1-AS1	na	4.510144	
LINC01929	na	4.509867	
QPCT	na	4.508896	
MER87B	na	4.5067673	
LINC01364	na	4.50638	
CNTN6	na	4.505455	
AP001010.1	na	4.505061	
RBM20	na	4.5022902	
AL355597.1	na	4.5008535	
SCGB3A1	na	4.5002112	
ICAM2	na	4.4995093	
TOMM20L	na	4.4990125	
C1QTNF12	na	4.4974365	
SAGE1	na	4.4963045	
AC034195.1	na	4.495283	
TMC4	na	4.494359	
EPHX4	na	4.493994	
PRF1	na	4.493593	
AC010476.2	na	4.492128	
LINC02068	na	4.490917	
UCON9	na	4.4890404	
EFCC1	na	4.4853787	
SPESP1	na	4.485021	
AC012629.2	na	4.4846025	
AC007064.2	na	4.483935	
AL157935.1	na	4.4831433	
TUBB1	na	4.480417	
DNM3OS	na	4.475946	
AC005674.1	na	4.4745407	
AC105180.1	na	4.4733753	
AC023983.1	na	4.4723682	
AL158196.1	na	4.4694242	
GPR61	na	4.469215	
PTGFR	na	4.4660897	
BHMT2	na	4.4655714	
AC090198.1	na	4.4654827	
AC026461.3	na	4.465277	
AC092142.1	na	4.4647074	
MPIG6B	na	4.463712	
MYLK2	na	4.463176	
RBMS3	na	4.4620137	
AC015631.1	na	4.4596395	
AC010809.1	na	4.454877	
AC104958.2	na	4.45388	
AL445645.1	na	4.453769	
AC105411.1	na	4.4523478	
FRMD1	na	4.451828	
AL139398.1	na	4.4510837	
C1QTNF9	na	4.4504194	
AC010641.2	na	4.4493103	
AC126175.2	na	4.447332	
AL355102.3	na	4.4459696	
WDR86-AS1	na	4.443379	
RERG	na	4.4411573	
SORBS2	na	4.439645	
AP001057.1	na	4.4385734	
NHSL2	na	4.4376965	
AL096870.6	na	4.4374757	
