NAME	TITLE	SCORE	
AC005785.1	na	3.4666994	
PPDPFL	na	3.451507	
AC078795.2	na	3.448736	
SCNN1G	na	3.440532	
CA9	na	3.4143364	
AP005432.2	na	3.4130042	
HS3ST3A1	na	3.4029796	
AC011352.1	na	3.4027479	
AL450270.1	na	3.4019766	
SYT12	na	3.3678465	
QPCTL	na	3.355177	
LINC01587	na	3.348714	
LSAMP-AS1	na	3.338527	
ARRDC3	na	3.3376343	
AC139795.2	na	3.332225	
ZMIZ1-AS1	na	3.3321226	
INSIG2	na	3.3317373	
LINC01812	na	3.323701	
AP000345.2	na	3.3108501	
FNDC11	na	3.3005302	
SPATA4	na	3.2994847	
LINC02015	na	3.2980218	
MMP7	na	3.283042	
STEAP3-AS1	na	3.2549684	
FAM160A1	na	3.248563	
LINC00638	na	3.245769	
LINC01828	na	3.2427151	
CPA4	na	3.2303176	
MCHR1	na	3.2298927	
MTCP1	na	3.2279391	
AC123595.1	na	3.22333	
GBE1	na	3.2213283	
ELANE	na	3.206842	
LINC01569	na	3.1985424	
XIRP1	na	3.1960158	
PER2	na	3.1908047	
EFNA3	na	3.1834686	
LINC02612	na	3.1807015	
HSF4	na	3.1784928	
LIF	na	3.1667347	
AC022762.2	na	3.165572	
SLAMF9	na	3.1433775	
AC073140.1	na	3.1403563	
NPIPB6	na	3.138449	
AC087672.2	na	3.1356866	
PTPRN	na	3.1314287	
PPP1R26-AS1	na	3.1293273	
MT1HL1	na	3.1174316	
DMBX1	na	3.1162393	
WFDC3	na	3.1129274	
AC008429.1	na	3.1074896	
OSGIN1	na	3.1034079	
FUT5	na	3.1009367	
AC104653.1	na	3.0719762	
AC099066.2	na	3.0659516	
CDRT1	na	3.0597785	
AL596330.1	na	3.0549176	
PNLIPRP3	na	3.0486245	
AP006545.1	na	3.044299	
LINC02399	na	3.0410826	
TSLP	na	3.0375466	
AC245884.8	na	3.0347736	
ANG	na	3.028547	
HOXA4	na	3.0277274	
AL355377.4	na	3.0240312	
MIR1-1HG-AS1	na	3.0199187	
ADCY8	na	3.0161507	
PCOLCE2	na	3.0139847	
PCOLCE-AS1	na	3.0016904	
WFDC10B	na	2.9764	
SNCB	na	2.9701803	
PDK1	na	2.9628527	
CCIN	na	2.957037	
PICART1	na	2.9544806	
AC125494.2	na	2.9539518	
LINC01705	na	2.9316425	
XKR9	na	2.929223	
PHF1	na	2.929098	
AC074351.1	na	2.9265552	
KDM3A	na	2.9236379	
AC005837.4	na	2.922792	
ENO2	na	2.9215925	
LINC02340	na	2.9099386	
FOLR3	na	2.9055438	
VSX1	na	2.9051456	
UPP2	na	2.897529	
ESPN	na	2.8928967	
PPP1R3C	na	2.8916078	
AC112250.2	na	2.8907232	
AC011294.1	na	2.890715	
TRIM64B	na	2.884598	
LRRC38	na	2.8822577	
MER83A-int	na	2.874827	
HILPDA	na	2.8745334	
ZNF784	na	2.8734186	
AC091912.3	na	2.8730683	
AL022323.3	na	2.8685875	
AC022306.3	na	2.8544717	
CDON	na	2.8534012	
DNAH11	na	2.8492658	
C4orf17	na	2.8490355	
CHRNA9	na	2.8477073	
PFKP	na	2.8445675	
ZNF404	na	2.8441784	
OSTM1-AS1	na	2.8212254	
NOL3	na	2.8182237	
AC127164.1	na	2.8180044	
AC096537.1	na	2.7974174	
AC131094.1	na	2.7888684	
FAM3D-AS1	na	2.7778225	
HAS3	na	2.7692323	
DARS-AS1	na	2.7684329	
RAP1GAP2	na	2.764358	
RHCE	na	2.7618012	
KRT32	na	2.7505257	
NPPC	na	2.7411718	
LINC02376	na	2.737662	
AC092953.2	na	2.7343738	
POLRMT	na	2.73033	
PCSK1	na	2.7302558	
KLF14	na	2.7266939	
GZMM	na	2.7212713	
HTR4	na	2.7193573	
HAND1	na	2.716589	
AL731533.3	na	2.709299	
RNASE4	na	2.7072568	
RASEF	na	2.7050772	
JMJD6	na	2.7044666	
DNAJB9	na	2.6919918	
NRN1	na	2.6896353	
SDC4	na	2.6883848	
MOGAT1	na	2.6866472	
SEPTIN7-AS1	na	2.6863503	
AC026202.2	na	2.6844254	
AC027031.2	na	2.684385	
AC018464.1	na	2.681905	
STAC2	na	2.6817942	
AC022296.4	na	2.663879	
AL627309.1	na	2.6632755	
AC096586.2	na	2.6632452	
MIR210HG	na	2.6621766	
LINC01144	na	2.659315	
ZBTB21	na	2.6559052	
KMT2E-AS1	na	2.6409001	
AC019257.2	na	2.63984	
AC138646.1	na	2.6386373	
KIAA2012-AS1	na	2.6205225	
VEGFA	na	2.6196344	
LINC02525	na	2.6189487	
EFCAB3	na	2.6116378	
AC145625.2	na	2.6112463	
CCDC192	na	2.605073	
DDX59-AS1	na	2.6031275	
XPOT	na	2.5991452	
AC007448.5	na	2.596899	
AL020997.3	na	2.5956974	
CLEC4C	na	2.5945055	
PPL	na	2.5939152	
AC114296.1	na	2.5908182	
KLF17	na	2.5893424	
CEBPB-AS1	na	2.5860965	
GAL	na	2.585086	
PACERR	na	2.5770707	
AL158064.1	na	2.5706017	
AC008273.1	na	2.5670717	
ALDOA	na	2.5652738	
BHLHE40	na	2.5647242	
AC108673.3	na	2.5621955	
AP006545.2	na	2.5614364	
ANKRD37	na	2.544766	
ALKBH5	na	2.5432615	
TTC34	na	2.5358126	
TGFBR3L	na	2.531701	
LINC02265	na	2.5252748	
PRSS35	na	2.5252051	
AC005906.2	na	2.5246274	
S1PR2	na	2.5229607	
ZNF516	na	2.5203807	
LINC00683	na	2.5194168	
AC092687.3	na	2.5193267	
PDC	na	2.5128555	
AC022509.1	na	2.5111368	
AC026367.2	na	2.510163	
KCNIP2-AS1	na	2.5075195	
PFKFB4	na	2.5033643	
CHAC1	na	2.4974272	
BLOC1S3	na	2.4970639	
STK40	na	2.496453	
PRKAB2	na	2.49575	
TFR2	na	2.4952419	
SESN2	na	2.4919329	
AL591845.1	na	2.4909856	
EVA1A	na	2.4907262	
LTR45C	na	2.4902637	
ZNF395	na	2.4782531	
LINC01358	na	2.4782076	
AC207130.1	na	2.4758236	
LINC00565	na	2.4731412	
STBD1	na	2.4716167	
RNF187	na	2.4668767	
LOX	na	2.4658055	
FBXO42	na	2.465777	
PCGF1	na	2.4644885	
AL162591.2	na	2.4614272	
AL132709.7	na	2.4562848	
C1QTNF1-AS1	na	2.4557168	
AC011472.4	na	2.4555478	
SIAH2	na	2.4530454	
ME1	na	2.451354	
CMC4	na	2.4340746	
AKAP12	na	2.4326348	
AC018635.2	na	2.4278708	
C4orf47	na	2.426575	
AC007879.2	na	2.4248137	
AC009560.1	na	2.4231293	
AKR1B15	na	2.4226387	
AC106818.2	na	2.4194095	
ANKRD27	na	2.4156938	
AC005253.1	na	2.414415	
PYGL	na	2.4120886	
DDIT4L	na	2.4080346	
AL158801.2	na	2.4066765	
OBSL1	na	2.403078	
MUC20	na	2.3980396	
SFXN3	na	2.3974085	
ASNS	na	2.394657	
TFAP2E	na	2.3939416	
AC027307.2	na	2.3933475	
NDRG1	na	2.393152	
RNF24	na	2.391327	
EPO	na	2.3883636	
ORM1	na	2.3819203	
DCDC2	na	2.3740966	
AF287957.1	na	2.372121	
TCAF2	na	2.3650222	
ADM	na	2.3643606	
CRABP2	na	2.3612542	
GXYLT2	na	2.3608093	
AP001107.5	na	2.3575892	
AC024575.1	na	2.3499582	
AC079117.1	na	2.3491623	
SYTL2	na	2.3466363	
AC115284.4	na	2.3448205	
AC024337.2	na	2.3445833	
LINC00239	na	2.3433645	
ERO1A	na	2.341716	
MER102c	na	2.3411705	
AL157937.1	na	2.34051	
SEPTIN9	na	2.3325777	
P3H2-AS1	na	2.3307147	
SBSN	na	2.3298695	
SHH	na	2.3283956	
AC097534.2	na	2.3268604	
AL590226.2	na	2.3268313	
CTF1	na	2.325474	
EIF2AK3	na	2.3250499	
TINCR	na	2.320296	
AC107021.2	na	2.3201787	
AP003469.4	na	2.319058	
GATA4	na	2.3169372	
CCDC71L	na	2.3168285	
AC063944.3	na	2.3071706	
GRB10	na	2.3063173	
BNIP3L	na	2.3056054	
FAM87A	na	2.3041613	
MED26	na	2.3032207	
MSH4	na	2.3019464	
LINC02056	na	2.3004265	
CA12	na	2.3001375	
PLOD2	na	2.2970889	
TSPAN10	na	2.2929826	
TRIB3	na	2.2922962	
CREG2	na	2.2915246	
ELN-AS1	na	2.2886033	
PSG11	na	2.2881255	
FAM162A	na	2.284336	
SLC39A14	na	2.2828162	
AC113346.1	na	2.2802866	
LINC02621	na	2.2778256	
ERRFI1	na	2.2768054	
AL021328.1	na	2.2752125	
INHA	na	2.2749164	
FRMD6-AS2	na	2.274677	
LTR45B	na	2.2744215	
CIART	na	2.2741764	
AL121578.3	na	2.2701652	
ERICH2	na	2.269315	
AC015845.2	na	2.2692633	
ERICD	na	2.267902	
ATP6V0D2	na	2.267484	
TMEM265	na	2.2656302	
AC009318.3	na	2.2649055	
ADSSL1	na	2.2612407	
LINC02294	na	2.2610261	
HLX-AS1	na	2.2586823	
GABRD	na	2.2576814	
LINC01615	na	2.257095	
ZNF263	na	2.250523	
GCC1	na	2.250408	
SDCBP2	na	2.2453778	
AC109458.2	na	2.2400975	
GID8	na	2.2396362	
FAM160A2	na	2.2379289	
ROPN1L	na	2.2342913	
AL355974.1	na	2.2331045	
PGK1	na	2.2327642	
LINC02361	na	2.232562	
ZDHHC1	na	2.2312703	
TMEM45A	na	2.2310553	
AC008610.1	na	2.2250218	
AL355974.2	na	2.2241974	
SYNPO	na	2.2237868	
AL135905.2	na	2.2216935	
AL163636.1	na	2.219362	
AL023755.1	na	2.2187562	
MEDAG	na	2.214405	
EIF4EBP3	na	2.211848	
LINC01239	na	2.2114594	
AP002852.1	na	2.2088518	
PLP2	na	2.2067666	
LUCAT1	na	2.2053483	
SCAF8	na	2.2036443	
ZBTB42	na	2.19918	
AL592528.1	na	2.1948125	
GPI	na	2.194112	
GGN	na	2.1936018	
BCKDHA	na	2.1917753	
CBLC	na	2.190652	
Eulor11	na	2.1890855	
SLC22A13	na	2.1873567	
SERPINE1	na	2.1859386	
C8A	na	2.180857	
AC017083.2	na	2.1786242	
LINC02732	na	2.1784945	
EYA2	na	2.1780758	
ENTPD3	na	2.175733	
PAX8	na	2.175699	
ZNF140	na	2.1703448	
AC092902.6	na	2.1691914	
AC098869.2	na	2.167828	
AC092794.1	na	2.1660464	
RGS6	na	2.1654127	
TWSG1	na	2.1643224	
TNNI3K	na	2.1632867	
CEBPD	na	2.1618423	
NPIPB2	na	2.1575644	
AC003958.2	na	2.1573315	
LINC01127	na	2.153702	
TRIM29	na	2.1523936	
AC135166.1	na	2.152279	
AC079145.1	na	2.15076	
FAM87B	na	2.1504133	
LINC02634	na	2.1471918	
CHPF	na	2.1455476	
AL118516.1	na	2.1441698	
TMEM114	na	2.142574	
NPC1L1	na	2.1409585	
LAMC2	na	2.138897	
GATA6-AS1	na	2.1378746	
MALINC1	na	2.1371553	
AL109615.3	na	2.1331556	
FGFR1	na	2.1309094	
IFRD1	na	2.1263998	
AC123786.3	na	2.1250796	
AL357079.1	na	2.1242738	
C8orf34	na	2.1201887	
KIAA0895L	na	2.1189017	
UAP1L1	na	2.118901	
CITED2	na	2.1181357	
KLF16	na	2.117738	
PNCK	na	2.114743	
KRBA1	na	2.1146665	
NMD3	na	2.114279	
BIRC3	na	2.1120598	
XBP1	na	2.1109772	
LINC00519	na	2.109598	
AC090061.1	na	2.10886	
AC009237.14	na	2.1082036	
RHCG	na	2.1062834	
CAV1	na	2.1060574	
PPP1R3G	na	2.1042218	
TEX46	na	2.101771	
GSE1	na	2.1009383	
LONP1	na	2.1007643	
PPFIA4	na	2.100309	
PAX8-AS1	na	2.0982544	
DBP	na	2.0912008	
ZNF408	na	2.0890424	
AC026471.4	na	2.0854282	
DDX41	na	2.0847247	
AC012485.3	na	2.0845065	
AP006545.3	na	2.0830994	
LNCSRLR	na	2.0815659	
AC092802.4	na	2.0815	
AC119396.2	na	2.0802143	
AC233263.6	na	2.080214	
WNT7A	na	2.079537	
SMIM3	na	2.077441	
IGFBP3	na	2.077183	
LINC02680	na	2.0771365	
AC099508.1	na	2.0766191	
ITGA6-AS1	na	2.075406	
DDIT3	na	2.0746086	
AC104779.1	na	2.0741637	
AC103726.1	na	2.0733817	
FAM234B	na	2.0719106	
FGF11	na	2.0717046	
ZBTB25	na	2.0707772	
BNIP3	na	2.0704384	
SPIDR	na	2.0662193	
AL035252.3	na	2.0654526	
ATF4	na	2.0649214	
HSD17B14	na	2.0636487	
FSCN2	na	2.0600562	
ZNF394	na	2.0540679	
ARL4C	na	2.0532606	
AL354872.2	na	2.0530145	
CCDC183	na	2.052313	
AC069148.1	na	2.050845	
TPT1-AS1	na	2.0497658	
TFPI2	na	2.0488617	
NEFL	na	2.047839	
HAL	na	2.0446215	
ANGPTL8	na	2.0435097	
AL031055.1	na	2.042556	
ZNF12	na	2.0425081	
AC010618.3	na	2.0419545	
HLA-F-AS1	na	2.0415456	
ZNF384	na	2.0398595	
NGLY1	na	2.0390382	
ZNF350	na	2.0389762	
IRX4	na	2.03632	
AC034213.1	na	2.0353599	
HSPA9	na	2.0350735	
AC135178.6	na	2.033687	
STEAP3	na	2.0318632	
DDX31	na	2.029747	
SPATA2L	na	2.0281796	
GPAT4	na	2.0275471	
LNCOG	na	2.025622	
NPIPA2	na	2.0232005	
PXYLP1	na	2.0228508	
NACA2	na	2.021767	
AP002954.2	na	2.0216253	
PGRMC2	na	2.019978	
AFP	na	2.0180836	
PHEX-AS1	na	2.0177543	
MUC4	na	2.0176177	
AL162727.1	na	2.0167766	
CFAP74	na	2.0158715	
AC007285.1	na	2.0153434	
GLS2	na	2.010823	
CSF3	na	2.0102608	
HNF1A-AS1	na	2.0086098	
NPIPA1	na	2.0081663	
DPYD-AS1	na	2.005135	
PAPPA2	na	2.004986	
AC004494.1	na	2.0041354	
AC123595.2	na	2.0021539	
NBPF11	na	2.0020895	
AL357497.1	na	2.0010653	
GFPT2	na	2.0004463	
LGALS3	na	1.9990696	
ZNF503-AS2	na	1.9985454	
AKAP8	na	1.9978266	
DDTL	na	1.997627	
PDCD7	na	1.9964385	
PTPRU	na	1.9944004	
ANKRD12	na	1.9942534	
LINC02274	na	1.9941744	
AC073333.1	na	1.9936922	
EEF1AKMT3	na	1.9927948	
C3orf35	na	1.9926587	
UMAD1	na	1.9916584	
MPI	na	1.98926	
ARMCX3-AS1	na	1.98683	
FSTL3	na	1.9848554	
A1BG	na	1.9826703	
CACNB1	na	1.9801362	
ADAMTS9-AS2	na	1.9801284	
AC004825.2	na	1.9743102	
ZNF132	na	1.9739667	
AC123912.4	na	1.9727852	
LIPH	na	1.9695101	
ZNF343	na	1.9678264	
AC074212.1	na	1.9662311	
ZNF534	na	1.9658418	
LINC00545	na	1.964682	
AC011477.2	na	1.9617932	
AC138150.2	na	1.9609418	
LINC02697	na	1.9583724	
AC092418.2	na	1.9574199	
ICAM5	na	1.9573467	
ZNF791	na	1.9572809	
AGTR1	na	1.9570549	
AC018545.1	na	1.9556766	
PDLIM3	na	1.9548317	
TMEM52	na	1.9545677	
AC021218.1	na	1.9545578	
C1QL2	na	1.95381	
SRXN1	na	1.9531443	
AL355512.1	na	1.950737	
AL359541.1	na	1.9507072	
AC006213.2	na	1.9502507	
MMP23B	na	1.9495585	
PARP16	na	1.9493759	
IGHV4-28	na	1.9488765	
NKX2-5	na	1.9464409	
CAMK2B	na	1.9452794	
UCN	na	1.9444633	
RBPMS-AS1	na	1.9439859	
AC009549.1	na	1.9439784	
KCNN1	na	1.9438686	
SOX1-OT	na	1.9427973	
CABP1	na	1.9427183	
AC073842.2	na	1.9425778	
AP001439.1	na	1.9424729	
FAM219B	na	1.9412354	
HM13-IT1	na	1.9404413	
PARP6	na	1.9400877	
DARS	na	1.9382532	
APBB3	na	1.9376327	
NKX2-1	na	1.9374251	
PTX3	na	1.9373486	
AC093849.4	na	1.9347051	
ZNF295-AS1	na	1.9337105	
WT1	na	1.9335936	
AC006157.1	na	1.9330302	
SLC7A2	na	1.9293647	
EPHA1-AS1	na	1.9286315	
ATP6V1FNB	na	1.9274845	
GDA	na	1.927112	
WEE2-AS1	na	1.9245319	
ALKBH3	na	1.9242885	
AC051619.5	na	1.9240956	
KBTBD11-OT1	na	1.9238979	
ELMSAN1	na	1.9238719	
RCE1	na	1.9237143	
AC073332.1	na	1.9224776	
NFKBIL1	na	1.9220109	
AC009063.3	na	1.9213666	
TMEM225B	na	1.9213107	
BNC2-AS1	na	1.9209485	
ESRRA	na	1.9196982	
GNRH1	na	1.9152302	
IMMP2L	na	1.9144993	
CEBPG	na	1.9142559	
AC048344.4	na	1.9142337	
AC008063.2	na	1.9127643	
RAB40C	na	1.9108773	
WDR24	na	1.9108051	
YIPF7	na	1.9101017	
PPP1R16A	na	1.9090778	
SLC41A2	na	1.9073384	
VKORC1	na	1.907192	
FLACC1	na	1.9064845	
ZNF266	na	1.906264	
ZNF419	na	1.9057052	
AC008622.2	na	1.9047916	
CATSPERZ	na	1.904015	
LTR13-	na	1.9038802	
TNPO1	na	1.9037212	
KCNG1	na	1.9033273	
ANGPTL4	na	1.9017742	
CD81-AS1	na	1.9010864	
CCDC62	na	1.9005173	
NAB2	na	1.8998591	
SLC16A1	na	1.8998038	
MNX1-AS2	na	1.8995233	
AC016745.1	na	1.8965877	
SLC19A2	na	1.8962258	
LINC01280	na	1.895171	
AC022467.1	na	1.8942169	
PHYHIP	na	1.8923987	
AC024075.3	na	1.8895868	
RETREG2	na	1.8859998	
LINC00534	na	1.8857453	
TGDS	na	1.8833351	
FGFRL1	na	1.8826576	
LINC01638	na	1.8816702	
SERGEF	na	1.8799084	
BET1	na	1.8793107	
MYBPH	na	1.8782345	
CNN1	na	1.876128	
ORC2	na	1.8760766	
AC233976.1	na	1.8746496	
TCTN2	na	1.8746374	
KBTBD11	na	1.873673	
MGAM	na	1.8732466	
ZBTB43	na	1.8725952	
MC1R	na	1.8723599	
CCL26	na	1.8719953	
BX649632.1	na	1.8706117	
FP236383.4	na	1.8705169	
PKD1	na	1.8693836	
HERPUD2	na	1.8687598	
RARA	na	1.8679013	
BEST4	na	1.867533	
FASTKD5	na	1.8672618	
LZTFL1	na	1.8671943	
ZNF23	na	1.8658638	
DAPK3	na	1.8653994	
ALG2	na	1.8651361	
ARSJ	na	1.8641702	
STK11IP	na	1.8626062	
UBXN6	na	1.8604099	
AC019257.1	na	1.8602015	
ANKRD49	na	1.8599633	
PSPN	na	1.856439	
AC090164.5	na	1.8557793	
PPP1R13L	na	1.8552352	
LTR82A	na	1.8537506	
YJU2	na	1.8525721	
BEND5	na	1.8494592	
AC091607.2	na	1.8482627	
AL445423.1	na	1.8476712	
TLCD3A	na	1.84734	
THAP8	na	1.8466297	
ROR1	na	1.8461119	
PSORS1C1	na	1.8457611	
AL162390.1	na	1.844826	
FBN2	na	1.8448195	
TMEM39A	na	1.8438469	
TYRP1	na	1.8432423	
EPHA5	na	1.8429314	
AC093673.1	na	1.8424499	
EPS8L2	na	1.8412209	
LTR3B	na	1.838273	
EIF4EBP1	na	1.837216	
XKRX	na	1.8366451	
SMN1	na	1.83415	
MXRA7	na	1.8341004	
DOK5	na	1.8333809	
AL358334.4	na	1.8326392	
TIMM44	na	1.8324062	
OVGP1	na	1.830938	
AL591770.1	na	1.8279808	
CWH43	na	1.8273983	
MAP2K1	na	1.8273441	
RINT1	na	1.8269746	
AC006064.4	na	1.8269423	
NDNF	na	1.8260689	
KCTD11	na	1.8252053	
EPB41L4A-AS1	na	1.8248173	
EYA4	na	1.8244039	
AL158071.1	na	1.8233918	
PCSK4	na	1.8222673	
ADPRHL1	na	1.820977	
RBAK	na	1.8205101	
AK4	na	1.8198485	
FLCN	na	1.8197899	
CCDC130	na	1.8184237	
AC084824.5	na	1.8172694	
LNPK	na	1.8169073	
AL358334.3	na	1.8166472	
MYADM	na	1.816626	
AC091488.1	na	1.8152206	
AC037198.2	na	1.8151032	
AKAP17A	na	1.8145851	
NPTX1	na	1.8145773	
AL590617.2	na	1.8143637	
AC018904.1	na	1.813894	
TRIM4	na	1.8133858	
MMP3	na	1.8127437	
RABGEF1	na	1.8123894	
ZNF865	na	1.8122084	
P4HA2	na	1.8120167	
ABCC1	na	1.8110675	
TVP23B	na	1.8105526	
GID4	na	1.8089459	
SEC61G	na	1.8074287	
METTL26	na	1.8072807	
C11orf68	na	1.8069504	
AC093425.1	na	1.8031789	
ZYX	na	1.8021894	
AC010422.2	na	1.8013884	
LOXL3	na	1.8006719	
TM2D3	na	1.799073	
RSPH10B	na	1.7988497	
FKBP9	na	1.7982916	
MRNIP	na	1.7960541	
CLCF1	na	1.7958254	
MYC	na	1.7923281	
RNF185	na	1.7918249	
C8orf34-AS1	na	1.7882584	
AL136298.1	na	1.7880801	
AC096642.2	na	1.7878679	
PDK3	na	1.7871948	
IAH1	na	1.7861152	
LOXL1-AS1	na	1.7857463	
AL589787.1	na	1.7852664	
TMEM43	na	1.7844371	
AC084036.1	na	1.784243	
SNX33	na	1.7841542	
AC013270.1	na	1.7836094	
APBA3	na	1.7819602	
AL135999.1	na	1.7811903	
ZNF468	na	1.7796711	
AC106897.1	na	1.7794101	
BMT2	na	1.7786715	
ZNF558	na	1.7771113	
ARL1	na	1.7769454	
MAPK7	na	1.7766385	
IRS2	na	1.7751918	
STAP2	na	1.7751433	
GAPDH	na	1.7745358	
APCDD1L-DT	na	1.7743548	
CTU1	na	1.7710639	
DLGAP1-AS2	na	1.7703189	
LTBP3	na	1.7701591	
ZC3H6	na	1.769113	
ZBTB45	na	1.7686406	
MIR31HG	na	1.7680154	
AL023553.1	na	1.7666748	
C2orf73	na	1.7665768	
AC068234.2	na	1.7659736	
LRRC73	na	1.7642233	
AC022509.2	na	1.7637107	
AL442067.3	na	1.7623328	
LRIF1	na	1.7606086	
RAB22A	na	1.7605171	
AC093297.2	na	1.7603148	
ZNF211	na	1.759468	
AL049795.1	na	1.7582641	
AL355810.1	na	1.7578241	
PIWIL2	na	1.7577382	
ELP3	na	1.7564726	
ASCC2	na	1.7564679	
AC007666.1	na	1.7557282	
SPRR2D	na	1.7552867	
ZNF79	na	1.7546335	
PTGES	na	1.7537224	
ZNF14	na	1.7536256	
SLC10A3	na	1.7531133	
AL133453.1	na	1.7527759	
PIWIL4	na	1.7526903	
AC187653.1	na	1.7525792	
AC018638.7	na	1.7522587	
TMEM38A	na	1.7507616	
ZNF653	na	1.7504685	
SHISA8	na	1.7504408	
AC015813.1	na	1.7503567	
AL583827.1	na	1.749575	
INTS5	na	1.7489896	
CAMK1	na	1.7472129	
PRKAA2	na	1.7464545	
AC004854.2	na	1.7458749	
WHAMM	na	1.7452085	
OSMR-AS1	na	1.7448288	
GYS1	na	1.7440636	
HSPB7	na	1.743212	
ZNF44	na	1.7431214	
GOLT1B	na	1.7427862	
ZNF836	na	1.741228	
SH3D21	na	1.7411919	
LINC01829	na	1.7408422	
AP001033.2	na	1.7406461	
AMPD2	na	1.7390796	
PARS2	na	1.737855	
CALCB	na	1.7363335	
CLRN1	na	1.735717	
BAIAP2	na	1.7352371	
RNF169	na	1.7331287	
MLT1F-int	na	1.7323053	
NEDD4L	na	1.7320324	
SAT2	na	1.7266718	
AC005696.1	na	1.7266185	
FMOD	na	1.7259058	
WFDC11	na	1.7255056	
AC087430.1	na	1.7243717	
OCEL1	na	1.723788	
AC055811.3	na	1.7233765	
EMC1-AS1	na	1.7228564	
LINC02381	na	1.72143	
AC068790.5	na	1.7208257	
AC069503.4	na	1.7207754	
AL022345.4	na	1.7198424	
AL157702.2	na	1.7196741	
NANP	na	1.7178098	
CLDN12	na	1.7175183	
LNCOC1	na	1.7171669	
DQX1	na	1.7170389	
TPPP2	na	1.7145346	
GALNT5	na	1.7141544	
PSG1	na	1.7141358	
GSC	na	1.7137012	
FEM1C	na	1.7133797	
FAM13A	na	1.7124094	
XAB2	na	1.7104957	
AC005481.1	na	1.7103989	
AC012313.9	na	1.7090791	
CCDC107	na	1.7090409	
FBXO46	na	1.7089338	
RRN3	na	1.7088687	
TCIM	na	1.7084593	
AMY2B	na	1.7064593	
FAM20C	na	1.7063931	
AC138969.1	na	1.7061571	
METTL17	na	1.7060896	
IER5L	na	1.7055824	
HMGCL	na	1.7032415	
MRTFA	na	1.7008822	
ZNF337-AS1	na	1.7002977	
RALBP1	na	1.700167	
TMEM143	na	1.6998197	
ZNF416	na	1.6993074	
TCEA3	na	1.6979895	
PRPF39	na	1.697538	
AL358334.2	na	1.697462	
LTR58	na	1.6949111	
MSRA	na	1.6945516	
TTC21A	na	1.6929797	
SPRY4-AS1	na	1.6929305	
UBC	na	1.6928715	
LAMTOR3	na	1.6912328	
VPS33B-DT	na	1.6912231	
AC009630.1	na	1.6910442	
POFUT2	na	1.6889658	
AL596325.2	na	1.6888111	
ROCR	na	1.6887071	
PPP1R37	na	1.6884377	
SUN1	na	1.6883563	
LINC01326	na	1.6883408	
AC091932.1	na	1.6875775	
SLC10A6	na	1.6873188	
ERN1	na	1.6866524	
PPIL6	na	1.6862745	
AC107959.1	na	1.6860651	
NUDT19	na	1.684948	
AC122134.1	na	1.6848701	
LONRF1	na	1.6844537	
SLC15A4	na	1.6826088	
TRPV1	na	1.6820447	
MST1	na	1.6818875	
KRT80	na	1.6818643	
DUSP14	na	1.6813507	
PPP1R26	na	1.6798962	
AC002480.2	na	1.6792744	
AP001527.2	na	1.6789597	
TUT1	na	1.6783335	
DNAH9	na	1.6780738	
LIN37	na	1.677936	
