NAME	TITLE	SCORE	
AluJb	na	2.2540188	
L1PA16	na	2.253472	
AluYe5	na	2.246264	
AC011297.1	na	2.2441478	
AluY	na	2.2408834	
AP003059.2	na	2.236483	
L1PA14	na	2.2348673	
AC008056.2	na	2.2313492	
AC114763.2	na	2.22654	
L1M2	na	2.2244332	
AL357500.1	na	2.2217836	
AP000692.1	na	2.2158182	
L1M4c	na	2.2126365	
AC026462.3	na	2.2114828	
AC092745.1	na	2.2089038	
AluYm1	na	2.2073305	
SPTA1	na	2.2068086	
AluJr	na	2.2060626	
Charlie2b	na	2.1998873	
AP002992.1	na	2.1978023	
AC007391.1	na	2.1947737	
AluJr4	na	2.1942518	
L1P2	na	2.193598	
L1PB1	na	2.1853273	
HERV16-int	na	2.1850147	
L1ME2	na	2.182698	
PGA3	na	2.1670341	
AL355377.3	na	2.1648793	
AC110296.1	na	2.1598816	
NKX2-3	na	2.1595416	
FGF18	na	2.15892	
L1ME1	na	2.155664	
AC021752.1	na	2.1545076	
AC107464.3	na	2.1406965	
ACTL7B	na	2.1366282	
AL161797.1	na	2.1363935	
AC002458.1	na	2.131802	
L1MDb	na	2.1244438	
L1MEd	na	2.123485	
AL513320.1	na	2.1199188	
AL132655.2	na	2.1182034	
NUTM2E	na	2.1171575	
AC015961.1	na	2.1148264	
AluYj4	na	2.1100712	
SLC25A52	na	2.1099524	
AluYk4	na	2.1089628	
AL691403.2	na	2.1067152	
L1MC2	na	2.0993772	
AluSg7	na	2.0901706	
AC008798.2	na	2.0897717	
AC007608.1	na	2.0858176	
L1MB8	na	2.082775	
AP003501.2	na	2.0812345	
L1PBb	na	2.079442	
AluYc	na	2.0761778	
ACSM1	na	2.0746064	
L1MD3	na	2.0739043	
AC053513.2	na	2.0696604	
AC133528.1	na	2.0681462	
NLRP8	na	2.062665	
AC018695.9	na	2.056967	
L1MD1	na	2.056479	
L1M1	na	2.0562582	
L1PA8	na	2.0467823	
MALAT1	na	2.0461247	
AC025521.1	na	2.0450766	
OR10A2	na	2.0444396	
MER34	na	2.0439	
AC020651.1	na	2.0411894	
L1MA2	na	2.039933	
AP003392.1	na	2.039215	
L1MC5	na	2.039181	
AL731577.2	na	2.037689	
THE1D-int	na	2.0375113	
LTR10G	na	2.0271072	
BX546450.2	na	2.0253773	
L1PB3	na	2.0238352	
SCARNA9	na	2.0221367	
LINC01355	na	2.0211422	
L1PA6	na	2.0209875	
AC092338.3	na	2.0204103	
AL035045.1	na	2.0181913	
L1PA2	na	2.0139256	
UBE2R2-AS1	na	2.0129814	
Tigger15a	na	2.0120223	
Looper	na	2.006922	
AL356134.1	na	2.0010407	
Alu	na	1.9998537	
AC007922.2	na	1.9893572	
L1MC	na	1.9870577	
L1PA3	na	1.9843565	
LTR68	na	1.9824308	
AC009522.1	na	1.9819291	
AC012170.2	na	1.9791125	
AluSq4	na	1.9790577	
MDM4	na	1.9753578	
GUCY2F	na	1.9728118	
PRIMA41-int	na	1.9717076	
AC021393.1	na	1.9685254	
L1PA10	na	1.968525	
AC012178.1	na	1.9676334	
Z97353.2	na	1.9661114	
AC002128.1	na	1.9636571	
L1MD2	na	1.9634795	
AC113189.3	na	1.9599507	
SMIM2-IT1	na	1.9596514	
MER8	na	1.9572533	
UCON22	na	1.9550397	
L1MD	na	1.9508457	
NCBP2-AS1	na	1.9460261	
L1MCa	na	1.9425218	
HERVH-int	na	1.9421191	
AC104984.3	na	1.9419811	
L2	na	1.941186	
AC093582.1	na	1.940088	
AC211486.2	na	1.9397322	
MER21-int	na	1.9390544	
L1MB1	na	1.9375362	
AC019185.2	na	1.9360923	
LINC00824	na	1.9357269	
L2-3-Crp	na	1.9349787	
MER65-int	na	1.929558	
AluYk3	na	1.9282526	
AL589743.4	na	1.9274215	
AC005999.2	na	1.9250689	
ADH6	na	1.9249907	
L1PA4	na	1.9247419	
TRIM72	na	1.9246315	
AluYa5	na	1.9232385	
AC018553.3	na	1.9220701	
AluYe6	na	1.9205514	
Charlie5	na	1.919268	
DLX2-DT	na	1.9177446	
LTR33A-	na	1.9154568	
BPIFC	na	1.914537	
THE1C-int	na	1.9116706	
LINC02325	na	1.910039	
L1PA5	na	1.9097896	
GPLD1	na	1.9095808	
HLA-DQB1-AS1	na	1.9058869	
AluYf1	na	1.9045664	
AluYh3	na	1.9034277	
L1PA7	na	1.8948393	
AC060814.5	na	1.891705	
L1MB4	na	1.8908533	
AL138831.1	na	1.8880973	
L1ME2z	na	1.8862307	
EIF4E1B	na	1.8861674	
AC006112.1	na	1.8830208	
L1P1	na	1.8811812	
NFIA-AS1	na	1.8811386	
AC012485.3	na	1.8776448	
AC053503.1	na	1.8763357	
AC005324.5	na	1.8673732	
L1ME3G	na	1.8670092	
L1PA15	na	1.8654203	
L1M4a2	na	1.8642004	
C12orf40	na	1.8636878	
LTR31	na	1.862493	
AC007878.1	na	1.8613874	
AL365184.2	na	1.8607415	
AC099487.1	na	1.8580422	
PXT1	na	1.8563614	
ZBTB20-AS3	na	1.8513017	
L1MC1	na	1.8497945	
AC022087.1	na	1.8482873	
AL136309.4	na	1.8480742	
AluYk11	na	1.8480684	
Charlie20a	na	1.844564	
HERVK22-int	na	1.8424098	
AC091180.5	na	1.8422011	
L1MA10	na	1.8337727	
AC093798.1	na	1.8332071	
AC004990.1	na	1.8324711	
THE1B	na	1.8309926	
RNPC3	na	1.830745	
AD001527.1	na	1.8268313	
GLB1L	na	1.8249621	
LINC01548	na	1.8230639	
L1PA13	na	1.8219557	
AluYc3	na	1.8217462	
L2a	na	1.8152168	
AluYb8	na	1.8112543	
AluYb9	na	1.8066156	
AC005234.1	na	1.8060302	
AC016831.5	na	1.805121	
OR51M1	na	1.804857	
L1PB2	na	1.8018986	
L1MEi	na	1.8015177	
LTR9D	na	1.7985051	
AP002370.2	na	1.7940714	
L1P3	na	1.7937622	
AC026992.1	na	1.7874267	
MamGypLTR3a	na	1.7853645	
SVA-E	na	1.7836276	
FAM245B	na	1.7825254	
AC010894.4	na	1.7799149	
TRGV3	na	1.7797986	
MLT2B1	na	1.7788988	
AL117329.1	na	1.7786899	
AL451042.1	na	1.7785866	
AC073367.1	na	1.7768309	
MSTD-int	na	1.7752874	
AC025031.2	na	1.774966	
Kanga2-a	na	1.7727425	
AC100797.5	na	1.7718029	
AC123023.1	na	1.771215	
AC007663.2	na	1.7706767	
L1MA8	na	1.7705877	
AC005632.3	na	1.7698766	
GOLGA8A	na	1.7696428	
AC093835.1	na	1.765377	
AC023389.1	na	1.7611818	
ABHD16B	na	1.7592998	
Charlie24	na	1.7590253	
L1ME3	na	1.7580343	
L1MCc	na	1.756265	
BX255923.2	na	1.7550604	
L1MA4	na	1.7525733	
L1M7	na	1.7524132	
L1MA9	na	1.7508316	
OR51D1	na	1.7505811	
UCON25	na	1.749536	
AC093424.1	na	1.7487994	
AC008883.3	na	1.7479347	
AC133961.1	na	1.7465346	
LGALS4	na	1.7430509	
AC092119.2	na	1.7403709	
MER68B	na	1.7381624	
MIRc	na	1.7370164	
AL121895.1	na	1.7331384	
AP000763.4	na	1.7326108	
SVA-D	na	1.7326041	
PIWIL1	na	1.7325573	
AC087749.1	na	1.7314348	
AC068389.3	na	1.7314203	
MER20	na	1.7285599	
FREM3	na	1.7279011	
GAGE10	na	1.7274151	
Cheshire	na	1.7265538	
MER92C	na	1.7260094	
SOHLH1	na	1.7231928	
L1MEg2	na	1.722532	
LTR43B	na	1.7219336	
L1M3	na	1.7201285	
HERVL-int	na	1.7190853	
AL031121.3	na	1.7184504	
NARF-IT1	na	1.716476	
AC099563.2	na	1.7159625	
AC114980.1	na	1.711053	
AL645608.1	na	1.7083391	
AC092140.1	na	1.7053629	
AC007686.3	na	1.701972	
L1PB4	na	1.7014403	
RIC3	na	1.6960169	
AP001977.1	na	1.6953886	
AL021707.4	na	1.694419	
AL627309.5	na	1.6940218	
L1MA1	na	1.693808	
L1PA11	na	1.6918875	
AL672032.1	na	1.6915826	
AC093833.1	na	1.6891791	
MIRb	na	1.6889553	
AC006063.3	na	1.6877872	
AP002490.1	na	1.6872497	
AC006062.1	na	1.6869838	
AP001107.1	na	1.6863531	
L5	na	1.6817684	
HERVE-int	na	1.6807283	
AC063960.1	na	1.6798112	
ZBTB20-AS2	na	1.676771	
AC025162.2	na	1.6764439	
AL121897.1	na	1.6749429	
MLT1A1	na	1.6743381	
MLT1K-int	na	1.6740613	
LTR16B2	na	1.67395	
AL450384.2	na	1.6718085	
AC005237.1	na	1.6717052	
AL139089.1	na	1.6714157	
L1PREC2	na	1.6713148	
L1HS	na	1.6708983	
AC090587.2	na	1.6695286	
MER58D	na	1.6672239	
TMPRSS9	na	1.6643755	
TP53INP1	na	1.6621683	
L1MEg	na	1.6596731	
THE1B-int	na	1.6578265	
AL645941.1	na	1.6571631	
AC073349.5	na	1.650212	
SLC45A2	na	1.6490555	
MPRIP-AS1	na	1.6488662	
CELA2A	na	1.6469169	
L1MEj	na	1.6451626	
AC114316.1	na	1.6451269	
(GAATG)n	na	1.6445099	
MER6B	na	1.6437792	
L1ME4b	na	1.643392	
AL356020.1	na	1.6392685	
LINC01487	na	1.6391044	
AC069294.1	na	1.6349792	
Tigger18a	na	1.6340481	
LTR87	na	1.6332479	
AC148477.4	na	1.6313103	
Tigger4	na	1.6310668	
MER104	na	1.6237255	
MLT2A1	na	1.623602	
AC006435.2	na	1.621913	
FRAM	na	1.6202703	
HERVK11-int	na	1.6172948	
MT-CO3	na	1.6153626	
AL390719.3	na	1.61487	
ZKSCAN2-DT	na	1.6148474	
MER105	na	1.6133417	
AL121581.2	na	1.6133112	
LINC02675	na	1.6123114	
Tigger4a	na	1.6118073	
AC093458.1	na	1.6102957	
JSRP1	na	1.608395	
AC055855.1	na	1.6068982	
L2c	na	1.6067803	
LINC02706	na	1.6060969	
L1MCb	na	1.604547	
FLAM-C	na	1.6044036	
DPRX	na	1.6031368	
FIRRE	na	1.5995628	
AL096803.2	na	1.5984343	
L1MDa	na	1.5970746	
Tigger3b	na	1.5967942	
AL033380.1	na	1.5960914	
L1ME3F	na	1.595319	
L1MEg1	na	1.5912995	
LINC01856	na	1.5911766	
MIR3663HG	na	1.5894817	
AC009061.2	na	1.5882761	
L3	na	1.5864102	
AP001496.4	na	1.5859753	
AC009065.7	na	1.5858074	
MIR3	na	1.5851161	
AL365204.2	na	1.5848409	
LTR53-int	na	1.5845919	
AC092111.2	na	1.5835677	
AC012184.1	na	1.5825322	
AluYi6-4d	na	1.5779572	
FAM237B	na	1.5764441	
Charlie13a	na	1.5759745	
MER101B	na	1.5750089	
AC068790.6	na	1.5742444	
FOXD4L3	na	1.5718243	
L1ME3A	na	1.5708659	
MT-CO2	na	1.570602	
LINC00628	na	1.5671902	
L1PBa	na	1.5650119	
ASB18	na	1.563563	
LINC-PINT	na	1.5612237	
L1MC3	na	1.5610299	
AC016152.1	na	1.5598637	
LINC00599	na	1.5594047	
AL353759.1	na	1.5566602	
UCON15	na	1.5558274	
KHDRBS2-OT	na	1.555473	
THE1A	na	1.5551286	
AL450322.2	na	1.5531964	
AC093484.3	na	1.5515816	
MER81	na	1.5495342	
KIAA2012	na	1.5494281	
MER58A	na	1.5493401	
AL591163.1	na	1.5450855	
AC125611.4	na	1.5414109	
SMTNL1	na	1.5410091	
Penelope1-Vert	na	1.5406843	
NKX2-2-AS1	na	1.540559	
MAP3K19	na	1.5388217	
AC005726.5	na	1.537785	
C1orf105	na	1.535916	
L1MA5	na	1.5342722	
AKR1D1	na	1.533845	
MLT2F	na	1.5330764	
MER106B	na	1.5327584	
MSTA-int	na	1.5322663	
Z95331.1	na	1.5288163	
NUCB1-AS1	na	1.5265676	
AL049552.2	na	1.5261137	
LINC01111	na	1.5254525	
AC008915.1	na	1.5235766	
TMEM275	na	1.522259	
AC007216.3	na	1.521571	
MCM3AP-AS1	na	1.5186175	
L1P4	na	1.5185057	
LHFPL1	na	1.5175908	
AC091646.1	na	1.5167632	
AC007529.1	na	1.5149579	
OGT	na	1.5148633	
AL139801.1	na	1.5145139	
AVIL	na	1.5111142	
MER34C-	na	1.5101087	
Tigger17a	na	1.5089461	
SVA-F	na	1.5081973	
KLHL30	na	1.5079029	
ERV3-1	na	1.5059481	
CR1-Mam	na	1.505623	
AP000944.6	na	1.5052962	
AL133477.3	na	1.5048536	
L1PA17	na	1.5016967	
AC008127.1	na	1.4997836	
AL590705.2	na	1.4975387	
AC003991.1	na	1.4965609	
LINC00174	na	1.4965557	
MSTB1-int	na	1.4960363	
AC133065.1	na	1.493467	
PLEKHH2	na	1.4921718	
L1ME3D	na	1.4918299	
ANO9	na	1.4910684	
TMPRSS11B	na	1.4903351	
AC008429.3	na	1.4899895	
AC005696.4	na	1.4886718	
L1MA3	na	1.4859025	
Tigger20a	na	1.4857769	
AC078909.1	na	1.485074	
LINC02857	na	1.4832989	
AC040173.1	na	1.4827337	
L1PA12	na	1.481583	
G6PC	na	1.4813187	
Charlie16a	na	1.4781766	
KSR2	na	1.4781325	
LTR16D	na	1.476958	
CYP3A5	na	1.4757656	
AL449983.1	na	1.4747791	
MT-CYB	na	1.4697131	
AC099398.1	na	1.4692838	
LTR54	na	1.4688123	
AC002558.2	na	1.466863	
MER44B	na	1.466698	
AL445623.2	na	1.4623426	
Charlie3	na	1.462085	
MLT1J1-int	na	1.4599224	
TRIM41	na	1.4591516	
AC010230.1	na	1.4589794	
MER45C	na	1.4574133	
AluYk12	na	1.4565063	
AC068672.2	na	1.4564492	
H2AFB1	na	1.4558201	
L1MC4	na	1.4540529	
MANEA-DT	na	1.4533014	
AluYg6	na	1.4513688	
AluYd8	na	1.4513068	
AC073314.1	na	1.4464054	
AL358074.1	na	1.4454457	
L1MEb	na	1.4443178	
MER94	na	1.440705	
ZNF552	na	1.4404545	
AP001330.5	na	1.4359381	
ZNF790-AS1	na	1.4353758	
MT-ND3	na	1.43489	
Z82173.1	na	1.4330081	
MER123	na	1.4326001	
AP005273.2	na	1.4319385	
AC104633.2	na	1.4307593	
MLT1G3	na	1.4301986	
HAL1M8	na	1.4299021	
AC106745.1	na	1.4298971	
MLT-int	na	1.4295936	
L1MA7	na	1.4288347	
AP001462.1	na	1.4273267	
AC009137.1	na	1.4266504	
GSATII	na	1.4249154	
LTR46-int	na	1.424079	
GLIS3-AS1	na	1.4226286	
Zaphod3	na	1.4218409	
AIRN	na	1.419967	
AC122129.1	na	1.4182107	
AC092620.1	na	1.4181448	
C1orf56	na	1.4180104	
FAM83C-AS1	na	1.4174247	
ATF6B	na	1.4147282	
TPCN2	na	1.4143981	
HIGD2B	na	1.4135557	
ANKZF1	na	1.4118629	
L1MA5A	na	1.410739	
GABRG2	na	1.4095755	
AC010271.2	na	1.4089514	
AluYh7	na	1.408402	
MER57-int	na	1.4076445	
AC005786.3	na	1.4065212	
LINC01694	na	1.4036856	
HERV9NC-int	na	1.4032633	
GABPB1-AS1	na	1.4014708	
LINC00970	na	1.397321	
ATP9B	na	1.3971112	
SLC2A13	na	1.3944244	
AC132825.3	na	1.3931043	
MLT2B4	na	1.3928915	
Tigger9a	na	1.3913783	
AC133550.3	na	1.3903283	
AC027763.2	na	1.3888874	
HERV35I-int	na	1.3883762	
MLT1F	na	1.3877251	
AL022328.1	na	1.386102	
ASIC2	na	1.3846731	
AL136980.1	na	1.3838242	
L1PB	na	1.3821645	
AC010525.1	na	1.3820491	
AC048341.1	na	1.381161	
MTMR4	na	1.3808867	
TMPRSS2	na	1.3805534	
AC138625.1	na	1.3798066	
AL360270.1	na	1.3794453	
AC010547.1	na	1.3784652	
MER57A-int	na	1.378443	
AC009159.2	na	1.3782054	
AC005546.1	na	1.3751153	
CR1-3-Croc	na	1.3750656	
AC006019.1	na	1.3744606	
INE1	na	1.3701642	
MIR	na	1.3693463	
AC007292.1	na	1.3688726	
AL691420.1	na	1.3681883	
LINC00173	na	1.3675612	
EPHA1	na	1.3675605	
MER34D	na	1.3661962	
AC008147.2	na	1.3643187	
L1MA6	na	1.3640475	
MTRNR2L8	na	1.3621488	
AC008170.1	na	1.3616501	
AC010247.2	na	1.3597288	
AC007014.1	na	1.3595129	
AC008655.2	na	1.357051	
AC004951.1	na	1.3543181	
Tigger2b-Pri	na	1.353409	
AC104109.2	na	1.3533299	
AC009779.5	na	1.3531991	
NUTM2G	na	1.3526064	
RIC3-DT	na	1.3524492	
AC105118.1	na	1.350474	
AC015969.1	na	1.3498782	
AC020661.3	na	1.349025	
L1MC4a	na	1.3488946	
OR4M2	na	1.3461363	
MER70-int	na	1.344813	
AC107222.2	na	1.3431351	
AC107419.1	na	1.343067	
AL009176.1	na	1.3425945	
GLS2	na	1.3414208	
AL078599.2	na	1.3404013	
AluYk2	na	1.3403605	
AL358232.2	na	1.339579	
LINC02301	na	1.339388	
MER101	na	1.3391676	
MER6A	na	1.337957	
AC007114.2	na	1.3376623	
AC104985.1	na	1.3375444	
HERVKC4-int	na	1.3367592	
FOXD4L5	na	1.3357729	
AC022540.1	na	1.3352989	
SIRLNT	na	1.3352978	
MTRNR2L12	na	1.3348111	
AC127496.6	na	1.3335694	
C3orf67-AS1	na	1.330582	
Tigger7	na	1.3278208	
L1M3d	na	1.3277222	
BLACKJACK	na	1.3277144	
SFI1	na	1.3262551	
MAST1	na	1.3258786	
AL449363.2	na	1.3246404	
ALOX12-AS1	na	1.3236593	
ZFP14	na	1.3236535	
AC008083.4	na	1.3226157	
MER5B	na	1.3218975	
ZNF280A	na	1.3211341	
AC113414.1	na	1.3210589	
LINC02688	na	1.3202802	
CHRM3-AS2	na	1.3199633	
AC005695.2	na	1.3187072	
AL022238.2	na	1.3169436	
MT-ND2	na	1.314153	
AC016716.2	na	1.3135548	
L1MEh	na	1.3115231	
L1MA4A	na	1.3113801	
AC005833.2	na	1.3096093	
PAPPA-AS2	na	1.3077939	
AL512631.2	na	1.3070704	
AC016877.3	na	1.3070201	
Charlie19a	na	1.3067712	
MER90	na	1.3039105	
AC008969.1	na	1.3028728	
AL136115.1	na	1.3023174	
ADORA2A-AS1	na	1.3019843	
LTR22C0	na	1.3011807	
AC068888.2	na	1.3006201	
AC104770.1	na	1.3001844	
SVA-C	na	1.2989634	
NHLRC3	na	1.2968765	
EGR4	na	1.296133	
PAN2	na	1.2959701	
FLAM-A	na	1.2949901	
AC073236.1	na	1.2920098	
AL442071.1	na	1.2890123	
OR51B5	na	1.2875247	
AL450344.3	na	1.2867962	
AC008663.1	na	1.2861065	
AC011479.2	na	1.2859731	
AC234031.1	na	1.2858198	
FOXD1-AS1	na	1.2849417	
TCF7	na	1.2848281	
AC108935.1	na	1.2827035	
AC009403.1	na	1.2821501	
AC032011.1	na	1.2816118	
MamGypLTR1c	na	1.281319	
AC015936.2	na	1.2791668	
AC004837.4	na	1.2780561	
AC003681.1	na	1.2776093	
MER44D	na	1.276439	
MT-ND1	na	1.2763802	
CACNB4	na	1.2737354	
Tigger17c	na	1.2724115	
AC090559.2	na	1.271936	
EDDM13	na	1.2688328	
MYCBP2-AS2	na	1.2680646	
MSTB-int	na	1.267832	
LTR104-Mam	na	1.2673013	
AC138331.1	na	1.2670436	
AC064836.4	na	1.266753	
SMCR5	na	1.2653507	
PCAT14	na	1.2648478	
SCN1A-AS1	na	1.2638918	
AL121890.5	na	1.2637959	
AC018521.4	na	1.2628847	
AC090630.1	na	1.2609782	
AL445309.1	na	1.2608249	
IGLC3	na	1.2595499	
AC104964.3	na	1.2593699	
AC007218.3	na	1.258561	
RAB41	na	1.258454	
LINC02848	na	1.258261	
AC127024.2	na	1.2581061	
KLRK1	na	1.2572894	
HAL1b	na	1.256314	
THUMPD3-AS1	na	1.2558241	
AC007381.2	na	1.2558193	
MSTB1	na	1.2550166	
L1P4b	na	1.2543634	
ERVL-E-int	na	1.2541964	
L1MB2	na	1.2540439	
MER3	na	1.2537435	
COL20A1	na	1.252074	
ACSM2A	na	1.251802	
FGF23	na	1.2511294	
MER4E1	na	1.2499549	
